"year","region","sc_name","total_HC_m"
2016,"II","Fissurella cumingi",0
2016,"II","Fissurella latimarginata",269
2016,"II","Fissurella maxima",0
2016,"II","Fissurella picta",0
2016,"II","Gari solida",0
2016,"II","Genypterus blacodes",0
2016,"II","Genypterus chilensis",0
2016,"II","Genypterus maculatus",0
2016,"II","Graus nigra",0
2016,"II","Haliotis discus hannai",0
2016,"II","Haliotis rufescens",0
2016,"II","Haliporoides diomedeae",0
2016,"II","Helicolenus lengerichi",0
2016,"II","Heterocarpus reedi",0
2016,"II","Hippoglossina macrops",0
2016,"II","Homalaspis plana",0
2016,"II","Isurus oxyrinchus",0
2016,"II","Lampris guttatus",0
2016,"II","Lithodes santolla",0
2016,"II","Loxechinus albus",0
2016,"II","Macrocystis spp.",0
2016,"II","Macruronus magellanicus",0
2016,"II","Merluccius australis",0
2016,"II","Merluccius gayi gayi",0
2016,"II","Mesodesma donacium",0
2016,"II","Micropogonias manni",0
2016,"II","Mollusca",0
2016,"II","Mulinia edulis",0
2016,"II","Mustelus mento",0
2016,"II","Mytilus chilensis",0
2016,"II","Octopus (vulgaris) mimus",3025
2016,"II","Odontesthes regia",0
2016,"II","Oncorhynchus kisutch",0
2016,"II","Oncorhynchus mykiss",0
2016,"II","Ostrea chilensis",0
2016,"II","Ovalipes trimaculatus",0
2016,"II","Paralichthys microps",0
2016,"II","Paralomis granulosa",0
2016,"II","Pinguipes chilensis",0
2016,"II","Pleuroncodes monodon",0
2016,"II","Prionace glauca",0
2016,"II","Prolatilus jugularis",0
2016,"II","Pyura chilensis",0
2016,"II","Ruvettus pretiosus",0
2016,"II","Salilota australis",0
2016,"II","Salmo salar",0
2016,"II","Sarda chiliensis",0
2016,"II","Sardinops sagax",31
2016,"II","Scomber japonicus",58
2016,"II","Sebastes capensis",0
2016,"II","Semele solida",0
2016,"II","Seriola lalandi",0
2016,"II","Seriolella caerulea",0
2016,"II","Seriolella punctata",0
2016,"II","Strangomera bentincki",0
2016,"II","Tagelus dombeii",0
2016,"II","Taliepus dentatus",0
2016,"II","Tawera gayi",0
2016,"II","Thais chocolata",50
2016,"II","Thunnus albacares",0
2016,"II","Thyrsites atun",0
2016,"II","Trachurus murphyi",4
2016,"II","Trochita trochiformes",0
2016,"II","Trophon geversianus",0
2016,"II","Venus antiqua",0
2016,"II","Xantochorus cassidiformis",0
2016,"II","Xiphias gladius",1
2016,"II","Zearaja chilensis",0
2016,"III","Argobuccinum spp.",0
2016,"III","Argopecten purpuratus",119
2016,"III","Athyonidium chilensis",0
2016,"III","Aulacomya ater",0
2016,"III","Austromegabalanus psittacus",0
2016,"III","Brama australis",0
2016,"III","Callorhinchus callorhynchus",0
2016,"III","Campylonotus semistriatus",0
2016,"III","Cancer coronatus",0
2016,"III","Cancer edwardsi",0
2016,"III","Cancer porteri",0
2016,"III","Cancer setosus",59
2016,"III","Cervimunida johni",0
2016,"III","Chaceon chilensis",0
2016,"III","Cheilodactylus variegatus",5
2016,"III","Chlamys vitrea",0
2016,"III","Choromytilus chorus",0
2016,"III","Chorus giganteus",0
2016,"III","Cilus gilberti",0
2016,"III","Concholepas concholepas",80
2016,"III","Coryphaena hippurus",56
2016,"III","Crassostrea gigas",0
2016,"III","Dipturus trachyderma",0
2016,"III","Dissostichus eleginoides",141
2016,"III","Dosidicus gigas",0
2016,"III","Eleginops maclovinus",0
2016,"III","Engraulis ringens",0
2016,"III","Ensis macha",0
2016,"III","Enteroctopus megalocyathus",0
2016,"III","Ethmidium maculatum",0
2016,"III","Fissurella cumingi",0
2016,"III","Fissurella latimarginata",161
2016,"III","Fissurella maxima",0
2016,"III","Fissurella picta",0
2016,"III","Gari solida",0
2016,"III","Genypterus blacodes",0
2016,"III","Genypterus chilensis",18
2016,"III","Genypterus maculatus",0
2016,"III","Graus nigra",1
2016,"III","Haliotis discus hannai",5
2016,"III","Haliotis rufescens",462
2016,"III","Haliporoides diomedeae",0
2016,"III","Helicolenus lengerichi",0
2016,"III","Heterocarpus reedi",0
2016,"III","Hippoglossina macrops",0
2016,"III","Homalaspis plana",12
2016,"III","Isurus oxyrinchus",19
2016,"III","Lampris guttatus",0
2016,"III","Lithodes santolla",0
2016,"III","Loxechinus albus",655
2016,"III","Macrocystis spp.",0
2016,"III","Macruronus magellanicus",0
2016,"III","Merluccius australis",0
2016,"III","Merluccius gayi gayi",0
2016,"III","Mesodesma donacium",0
2016,"III","Micropogonias manni",0
2016,"III","Mollusca",0
2016,"III","Mulinia edulis",0
2016,"III","Mustelus mento",0
2016,"III","Mytilus chilensis",0
2016,"III","Octopus (vulgaris) mimus",930
2016,"III","Odontesthes regia",0
2016,"III","Oncorhynchus kisutch",0
2016,"III","Oncorhynchus mykiss",0
2016,"III","Ostrea chilensis",0
2016,"III","Ovalipes trimaculatus",0
2016,"III","Paralichthys microps",1
2016,"III","Paralomis granulosa",0
2016,"III","Pinguipes chilensis",12
2016,"III","Pleuroncodes monodon",0
2016,"III","Prionace glauca",0
2016,"III","Prolatilus jugularis",0
2016,"III","Pyura chilensis",0
2016,"III","Ruvettus pretiosus",0
2016,"III","Salilota australis",0
2016,"III","Salmo salar",0
2016,"III","Sarda chiliensis",0
2016,"III","Sardinops sagax",0
2016,"III","Scomber japonicus",0
2016,"III","Sebastes capensis",1
2016,"III","Semele solida",0
2016,"III","Seriola lalandi",0
2016,"III","Seriolella caerulea",0
2016,"III","Seriolella punctata",0
2016,"III","Strangomera bentincki",0
2016,"III","Tagelus dombeii",0
2016,"III","Taliepus dentatus",0
2016,"III","Tawera gayi",0
2016,"III","Thais chocolata",13
2016,"III","Thunnus albacares",0
2016,"III","Thyrsites atun",0
2016,"III","Trachurus murphyi",28
2016,"III","Trochita trochiformes",0
2016,"III","Trophon geversianus",0
2016,"III","Venus antiqua",0
2016,"III","Xantochorus cassidiformis",0
2016,"III","Xiphias gladius",686
2016,"III","Zearaja chilensis",0
2016,"IV","Argobuccinum spp.",0
2016,"IV","Argopecten purpuratus",7022
2016,"IV","Athyonidium chilensis",0
2016,"IV","Aulacomya ater",0
2016,"IV","Austromegabalanus psittacus",0
2016,"IV","Brama australis",63
2016,"IV","Callorhinchus callorhynchus",0
2016,"IV","Campylonotus semistriatus",0
2016,"IV","Cancer coronatus",0
2016,"IV","Cancer edwardsi",0
2016,"IV","Cancer porteri",11
2016,"IV","Cancer setosus",27
2016,"IV","Cervimunida johni",4896
2016,"IV","Chaceon chilensis",0
2016,"IV","Cheilodactylus variegatus",0
2016,"IV","Chlamys vitrea",0
2016,"IV","Choromytilus chorus",2
2016,"IV","Chorus giganteus",0
2016,"IV","Cilus gilberti",0
2016,"IV","Concholepas concholepas",868
2016,"IV","Coryphaena hippurus",0
2016,"IV","Crassostrea gigas",0
2016,"IV","Dipturus trachyderma",0
2016,"IV","Dissostichus eleginoides",65
2016,"IV","Dosidicus gigas",37232
2016,"IV","Eleginops maclovinus",0
2016,"IV","Engraulis ringens",0
2016,"IV","Ensis macha",0
2016,"IV","Enteroctopus megalocyathus",0
2016,"IV","Ethmidium maculatum",0
2016,"IV","Fissurella cumingi",8
2016,"IV","Fissurella latimarginata",158
2016,"IV","Fissurella maxima",27
2016,"IV","Fissurella picta",0
2016,"IV","Gari solida",0
2016,"IV","Genypterus blacodes",2
2016,"IV","Genypterus chilensis",5
2016,"IV","Genypterus maculatus",0
2016,"IV","Graus nigra",0
2016,"IV","Haliotis discus hannai",0
2016,"IV","Haliotis rufescens",129
2016,"IV","Haliporoides diomedeae",19
2016,"IV","Helicolenus lengerichi",0
2016,"IV","Heterocarpus reedi",5361
2016,"IV","Hippoglossina macrops",0
2016,"IV","Homalaspis plana",4
2016,"IV","Isurus oxyrinchus",43
2016,"IV","Lampris guttatus",0
2016,"IV","Lithodes santolla",0
2016,"IV","Loxechinus albus",7
2016,"IV","Macrocystis spp.",0
2016,"IV","Macruronus magellanicus",0
2016,"IV","Merluccius australis",1
2016,"IV","Merluccius gayi gayi",33
2016,"IV","Mesodesma donacium",172
2016,"IV","Micropogonias manni",0
2016,"IV","Mollusca",1
2016,"IV","Mulinia edulis",0
2016,"IV","Mustelus mento",0
2016,"IV","Mytilus chilensis",0
2016,"IV","Octopus (vulgaris) mimus",669
2016,"IV","Odontesthes regia",0
2016,"IV","Oncorhynchus kisutch",0
2016,"IV","Oncorhynchus mykiss",0
2016,"IV","Ostrea chilensis",0
2016,"IV","Ovalipes trimaculatus",0
2016,"IV","Paralichthys microps",0
2016,"IV","Paralomis granulosa",0
2016,"IV","Pinguipes chilensis",0
2016,"IV","Pleuroncodes monodon",3130
2016,"IV","Prionace glauca",47
2016,"IV","Prolatilus jugularis",0
2016,"IV","Pyura chilensis",2
2016,"IV","Ruvettus pretiosus",12
2016,"IV","Salilota australis",0
2016,"IV","Salmo salar",0
2016,"IV","Sarda chiliensis",0
2016,"IV","Sardinops sagax",0
2016,"IV","Scomber japonicus",98
2016,"IV","Sebastes capensis",0
2016,"IV","Semele solida",0
2016,"IV","Seriola lalandi",37
2016,"IV","Seriolella caerulea",0
2016,"IV","Seriolella punctata",0
2016,"IV","Strangomera bentincki",0
2016,"IV","Tagelus dombeii",0
2016,"IV","Taliepus dentatus",0
2016,"IV","Tawera gayi",0
2016,"IV","Thais chocolata",116
2016,"IV","Thunnus albacares",0
2016,"IV","Thyrsites atun",0
2016,"IV","Trachurus murphyi",412
2016,"IV","Trochita trochiformes",2
2016,"IV","Trophon geversianus",0
2016,"IV","Venus antiqua",1
2016,"IV","Xantochorus cassidiformis",1
2016,"IV","Xiphias gladius",1348
2016,"IV","Zearaja chilensis",0
2016,"IX","Argobuccinum spp.",0
2016,"IX","Argopecten purpuratus",0
2016,"IX","Athyonidium chilensis",0
2016,"IX","Aulacomya ater",0
2016,"IX","Austromegabalanus psittacus",0
2016,"IX","Brama australis",0
2016,"IX","Callorhinchus callorhynchus",0
2016,"IX","Campylonotus semistriatus",0
2016,"IX","Cancer coronatus",0
2016,"IX","Cancer edwardsi",0
2016,"IX","Cancer porteri",0
2016,"IX","Cancer setosus",0
2016,"IX","Cervimunida johni",0
2016,"IX","Chaceon chilensis",0
2016,"IX","Cheilodactylus variegatus",0
2016,"IX","Chlamys vitrea",0
2016,"IX","Choromytilus chorus",0
2016,"IX","Chorus giganteus",0
2016,"IX","Cilus gilberti",0
2016,"IX","Concholepas concholepas",0
2016,"IX","Coryphaena hippurus",0
2016,"IX","Crassostrea gigas",0
2016,"IX","Dipturus trachyderma",0
2016,"IX","Dissostichus eleginoides",0
2016,"IX","Dosidicus gigas",113
2016,"IX","Eleginops maclovinus",0
2016,"IX","Engraulis ringens",0
2016,"IX","Ensis macha",0
2016,"IX","Enteroctopus megalocyathus",0
2016,"IX","Ethmidium maculatum",0
2016,"IX","Fissurella cumingi",0
2016,"IX","Fissurella latimarginata",0
2016,"IX","Fissurella maxima",0
2016,"IX","Fissurella picta",0
2016,"IX","Gari solida",0
2016,"IX","Genypterus blacodes",0
2016,"IX","Genypterus chilensis",0
2016,"IX","Genypterus maculatus",0
2016,"IX","Graus nigra",0
2016,"IX","Haliotis discus hannai",0
2016,"IX","Haliotis rufescens",0
2016,"IX","Haliporoides diomedeae",0
2016,"IX","Helicolenus lengerichi",0
2016,"IX","Heterocarpus reedi",0
2016,"IX","Hippoglossina macrops",0
2016,"IX","Homalaspis plana",0
2016,"IX","Isurus oxyrinchus",0
2016,"IX","Lampris guttatus",0
2016,"IX","Lithodes santolla",0
2016,"IX","Loxechinus albus",0
2016,"IX","Macrocystis spp.",0
2016,"IX","Macruronus magellanicus",0
2016,"IX","Merluccius australis",0
2016,"IX","Merluccius gayi gayi",0
2016,"IX","Mesodesma donacium",0
2016,"IX","Micropogonias manni",0
2016,"IX","Mollusca",0
2016,"IX","Mulinia edulis",0
2016,"IX","Mustelus mento",0
2016,"IX","Mytilus chilensis",0
2016,"IX","Octopus (vulgaris) mimus",0
2016,"IX","Odontesthes regia",0
2016,"IX","Oncorhynchus kisutch",18
2016,"IX","Oncorhynchus mykiss",15
2016,"IX","Ostrea chilensis",0
2016,"IX","Ovalipes trimaculatus",0
2016,"IX","Paralichthys microps",0
2016,"IX","Paralomis granulosa",0
2016,"IX","Pinguipes chilensis",0
2016,"IX","Pleuroncodes monodon",0
2016,"IX","Prionace glauca",0
2016,"IX","Prolatilus jugularis",0
2016,"IX","Pyura chilensis",0
2016,"IX","Ruvettus pretiosus",0
2016,"IX","Salilota australis",0
2016,"IX","Salmo salar",53
2016,"IX","Sarda chiliensis",0
2016,"IX","Sardinops sagax",0
2016,"IX","Scomber japonicus",0
2016,"IX","Sebastes capensis",0
2016,"IX","Semele solida",0
2016,"IX","Seriola lalandi",0
2016,"IX","Seriolella caerulea",0
2016,"IX","Seriolella punctata",0
2016,"IX","Strangomera bentincki",0
2016,"IX","Tagelus dombeii",0
2016,"IX","Taliepus dentatus",0
2016,"IX","Tawera gayi",0
2016,"IX","Thais chocolata",0
2016,"IX","Thunnus albacares",0
2016,"IX","Thyrsites atun",0
2016,"IX","Trachurus murphyi",0
2016,"IX","Trochita trochiformes",0
2016,"IX","Trophon geversianus",0
2016,"IX","Venus antiqua",0
2016,"IX","Xantochorus cassidiformis",0
2016,"IX","Xiphias gladius",0
2016,"IX","Zearaja chilensis",0
2016,"RM","Argobuccinum spp.",0
2016,"RM","Argopecten purpuratus",0
2016,"RM","Athyonidium chilensis",0
2016,"RM","Aulacomya ater",0
2016,"RM","Austromegabalanus psittacus",0
2016,"RM","Brama australis",813
2016,"RM","Callorhinchus callorhynchus",45
2016,"RM","Campylonotus semistriatus",0
2016,"RM","Cancer coronatus",0
2016,"RM","Cancer edwardsi",0
2016,"RM","Cancer porteri",0
2016,"RM","Cancer setosus",0
2016,"RM","Cervimunida johni",0
2016,"RM","Chaceon chilensis",0
2016,"RM","Cheilodactylus variegatus",0
2016,"RM","Chlamys vitrea",0
2016,"RM","Choromytilus chorus",0
2016,"RM","Chorus giganteus",0
2016,"RM","Cilus gilberti",63
2016,"RM","Concholepas concholepas",2
2016,"RM","Coryphaena hippurus",0
2016,"RM","Crassostrea gigas",1
2016,"RM","Dipturus trachyderma",0
2016,"RM","Dissostichus eleginoides",1486
2016,"RM","Dosidicus gigas",713
2016,"RM","Eleginops maclovinus",16
2016,"RM","Engraulis ringens",0
2016,"RM","Ensis macha",0
2016,"RM","Enteroctopus megalocyathus",0
2016,"RM","Ethmidium maculatum",0
2016,"RM","Fissurella cumingi",0
2016,"RM","Fissurella latimarginata",0
2016,"RM","Fissurella maxima",0
2016,"RM","Fissurella picta",0
2016,"RM","Gari solida",0
2016,"RM","Genypterus blacodes",51
2016,"RM","Genypterus chilensis",16
2016,"RM","Genypterus maculatus",4
2016,"RM","Graus nigra",0
2016,"RM","Haliotis discus hannai",0
2016,"RM","Haliotis rufescens",0
2016,"RM","Haliporoides diomedeae",0
2016,"RM","Helicolenus lengerichi",0
2016,"RM","Heterocarpus reedi",0
2016,"RM","Hippoglossina macrops",0
2016,"RM","Homalaspis plana",0
2016,"RM","Isurus oxyrinchus",0
2016,"RM","Lampris guttatus",2
2016,"RM","Lithodes santolla",0
2016,"RM","Loxechinus albus",0
2016,"RM","Macrocystis spp.",0
2016,"RM","Macruronus magellanicus",0
2016,"RM","Merluccius australis",170
2016,"RM","Merluccius gayi gayi",153
2016,"RM","Mesodesma donacium",0
2016,"RM","Micropogonias manni",0
2016,"RM","Mollusca",0
2016,"RM","Mulinia edulis",0
2016,"RM","Mustelus mento",8
2016,"RM","Mytilus chilensis",0
2016,"RM","Octopus (vulgaris) mimus",8
2016,"RM","Odontesthes regia",0
2016,"RM","Oncorhynchus kisutch",0
2016,"RM","Oncorhynchus mykiss",22
2016,"RM","Ostrea chilensis",5
2016,"RM","Ovalipes trimaculatus",0
2016,"RM","Paralichthys microps",0
2016,"RM","Paralomis granulosa",0
2016,"RM","Pinguipes chilensis",8
2016,"RM","Pleuroncodes monodon",0
2016,"RM","Prionace glauca",0
2016,"RM","Prolatilus jugularis",1
2016,"RM","Pyura chilensis",0
2016,"RM","Ruvettus pretiosus",0
2016,"RM","Salilota australis",0
2016,"RM","Salmo salar",5
2016,"RM","Sarda chiliensis",0
2016,"RM","Sardinops sagax",0
2016,"RM","Scomber japonicus",0
2016,"RM","Sebastes capensis",0
2016,"RM","Semele solida",0
2016,"RM","Seriola lalandi",8
2016,"RM","Seriolella caerulea",8
2016,"RM","Seriolella punctata",0
2016,"RM","Strangomera bentincki",0
2016,"RM","Tagelus dombeii",0
2016,"RM","Taliepus dentatus",0
2016,"RM","Tawera gayi",0
2016,"RM","Thais chocolata",0
2016,"RM","Thunnus albacares",8
2016,"RM","Thyrsites atun",1
2016,"RM","Trachurus murphyi",1
2016,"RM","Trochita trochiformes",0
2016,"RM","Trophon geversianus",0
2016,"RM","Venus antiqua",15
2016,"RM","Xantochorus cassidiformis",0
2016,"RM","Xiphias gladius",2646
2016,"RM","Zearaja chilensis",0
2016,"V","Argobuccinum spp.",0
2016,"V","Argopecten purpuratus",0
2016,"V","Athyonidium chilensis",0
2016,"V","Aulacomya ater",0
2016,"V","Austromegabalanus psittacus",0
2016,"V","Brama australis",198
2016,"V","Callorhinchus callorhynchus",0
2016,"V","Campylonotus semistriatus",4
2016,"V","Cancer coronatus",0
2016,"V","Cancer edwardsi",0
2016,"V","Cancer porteri",257
2016,"V","Cancer setosus",0
2016,"V","Cervimunida johni",478
2016,"V","Chaceon chilensis",14
2016,"V","Cheilodactylus variegatus",1
2016,"V","Chlamys vitrea",0
2016,"V","Choromytilus chorus",0
2016,"V","Chorus giganteus",0
2016,"V","Cilus gilberti",6
2016,"V","Concholepas concholepas",35
2016,"V","Coryphaena hippurus",0
2016,"V","Crassostrea gigas",0
2016,"V","Dipturus trachyderma",9
2016,"V","Dissostichus eleginoides",119
2016,"V","Dosidicus gigas",71643
2016,"V","Eleginops maclovinus",0
2016,"V","Engraulis ringens",0
2016,"V","Ensis macha",0
2016,"V","Enteroctopus megalocyathus",0
2016,"V","Ethmidium maculatum",1
2016,"V","Fissurella cumingi",0
2016,"V","Fissurella latimarginata",0
2016,"V","Fissurella maxima",0
2016,"V","Fissurella picta",0
2016,"V","Gari solida",0
2016,"V","Genypterus blacodes",4
2016,"V","Genypterus chilensis",3
2016,"V","Genypterus maculatus",1
2016,"V","Graus nigra",0
2016,"V","Haliotis discus hannai",0
2016,"V","Haliotis rufescens",122
2016,"V","Haliporoides diomedeae",83
2016,"V","Helicolenus lengerichi",0
2016,"V","Heterocarpus reedi",2619
2016,"V","Hippoglossina macrops",0
2016,"V","Homalaspis plana",0
2016,"V","Isurus oxyrinchus",1
2016,"V","Lampris guttatus",0
2016,"V","Lithodes santolla",0
2016,"V","Loxechinus albus",0
2016,"V","Macrocystis spp.",0
2016,"V","Macruronus magellanicus",0
2016,"V","Merluccius australis",0
2016,"V","Merluccius gayi gayi",38
2016,"V","Mesodesma donacium",0
2016,"V","Micropogonias manni",0
2016,"V","Mollusca",0
2016,"V","Mulinia edulis",0
2016,"V","Mustelus mento",0
2016,"V","Mytilus chilensis",0
2016,"V","Octopus (vulgaris) mimus",0
2016,"V","Odontesthes regia",0
2016,"V","Oncorhynchus kisutch",0
2016,"V","Oncorhynchus mykiss",0
2016,"V","Ostrea chilensis",0
2016,"V","Ovalipes trimaculatus",0
2016,"V","Paralichthys microps",0
2016,"V","Paralomis granulosa",0
2016,"V","Pinguipes chilensis",0
2016,"V","Pleuroncodes monodon",16
2016,"V","Prionace glauca",0
2016,"V","Prolatilus jugularis",0
2016,"V","Pyura chilensis",0
2016,"V","Ruvettus pretiosus",0
2016,"V","Salilota australis",0
2016,"V","Salmo salar",0
2016,"V","Sarda chiliensis",1
2016,"V","Sardinops sagax",0
2016,"V","Scomber japonicus",0
2016,"V","Sebastes capensis",4
2016,"V","Semele solida",0
2016,"V","Seriola lalandi",17
2016,"V","Seriolella caerulea",0
2016,"V","Seriolella punctata",0
2016,"V","Strangomera bentincki",4
2016,"V","Tagelus dombeii",15
2016,"V","Taliepus dentatus",0
2016,"V","Tawera gayi",0
2016,"V","Thais chocolata",0
2016,"V","Thunnus albacares",0
2016,"V","Thyrsites atun",2
2016,"V","Trachurus murphyi",3
2016,"V","Trochita trochiformes",0
2016,"V","Trophon geversianus",0
2016,"V","Venus antiqua",0
2016,"V","Xantochorus cassidiformis",0
2016,"V","Xiphias gladius",487
2016,"V","Zearaja chilensis",26
2016,"VI","Argobuccinum spp.",0
2016,"VI","Argopecten purpuratus",0
2016,"VI","Athyonidium chilensis",0
2016,"VI","Aulacomya ater",0
2016,"VI","Austromegabalanus psittacus",0
2016,"VI","Brama australis",0
2016,"VI","Callorhinchus callorhynchus",0
2016,"VI","Campylonotus semistriatus",0
2016,"VI","Cancer coronatus",0
2016,"VI","Cancer edwardsi",0
2016,"VI","Cancer porteri",5
2016,"VI","Cancer setosus",0
2016,"VI","Cervimunida johni",0
2016,"VI","Chaceon chilensis",0
2016,"VI","Cheilodactylus variegatus",0
2016,"VI","Chlamys vitrea",0
2016,"VI","Choromytilus chorus",0
2016,"VI","Chorus giganteus",0
2016,"VI","Cilus gilberti",0
2016,"VI","Concholepas concholepas",0
2016,"VI","Coryphaena hippurus",0
2016,"VI","Crassostrea gigas",0
2016,"VI","Dipturus trachyderma",0
2016,"VI","Dissostichus eleginoides",0
2016,"VI","Dosidicus gigas",0
2016,"VI","Eleginops maclovinus",0
2016,"VI","Engraulis ringens",0
2016,"VI","Ensis macha",0
2016,"VI","Enteroctopus megalocyathus",0
2016,"VI","Ethmidium maculatum",0
2016,"VI","Fissurella cumingi",0
2016,"VI","Fissurella latimarginata",0
2016,"VI","Fissurella maxima",0
2016,"VI","Fissurella picta",0
2016,"VI","Gari solida",0
2016,"VI","Genypterus blacodes",0
2016,"VI","Genypterus chilensis",0
2016,"VI","Genypterus maculatus",0
2016,"VI","Graus nigra",0
2016,"VI","Haliotis discus hannai",0
2016,"VI","Haliotis rufescens",0
2016,"VI","Haliporoides diomedeae",0
2016,"VI","Helicolenus lengerichi",0
2016,"VI","Heterocarpus reedi",0
2016,"VI","Hippoglossina macrops",0
2016,"VI","Homalaspis plana",0
2016,"VI","Isurus oxyrinchus",0
2016,"VI","Lampris guttatus",0
2016,"VI","Lithodes santolla",0
2016,"VI","Loxechinus albus",0
2016,"VI","Macrocystis spp.",0
2016,"VI","Macruronus magellanicus",0
2016,"VI","Merluccius australis",0
2016,"VI","Merluccius gayi gayi",0
2016,"VI","Mesodesma donacium",0
2016,"VI","Micropogonias manni",0
